StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Time Demographics_First Click,Time Demographics_Last Click,Time Demographics_Page Submit,Time Demographics_Click Count,Gender,Age,Education,Video Timer_First Click,Video Timer_Last Click,Video Timer_Page Submit,Video Timer_Click Count,Video Timer_First Click,Video Timer_Last Click,Video Timer_Page Submit,Video Timer_Click Count,Video Timer_First Click,Video Timer_Last Click,Video Timer_Page Submit,Video Timer_Click Count,Video Timer_First Click,Video Timer_Last Click,Video Timer_Page Submit,Video Timer_Click Count,Video Timer_First Click,Video Timer_Last Click,Video Timer_Page Submit,Video Timer_Click Count,Video Timer_First Click,Video Timer_Last Click,Video Timer_Page Submit,Video Timer_Click Count,Time Instructor Sect_First Click,Time Instructor Sect_Last Click,Time Instructor Sect_Page Submit,Time Instructor Sect_Click Count,instr_enthusiasm,instr_professional,instr_subject,instr_material,instr_rating,Time Subject Ret_First Click,Time Subject Ret_Last Click,Time Subject Ret_Page Submit,Time Subject Ret_Click Count,subject_1_att_check,subject_1,subject_2,subject_3,subject_4,rid,Create New Field or Choose From Dropdown...,FL_20_DO,FL_29_DO,FL_37_DO,FL_45_DO,FL_53_DO,FL_69_DO,FL_77_DO,FL_85_DO,FL_93_DO,FL_101_DO,video_watched
10/31/21 10:29,10/31/21 10:34,IP Address,70.189.70.66,100,281,TRUE,10/31/21 10:34,R_3D7VfzDfW6AcPDn,,,,,36.17500305,-95.91600037,anonymous,EN,27.68,31.543,32.601,8,Female,20-30,High school diploma,,,,,,,,,,,,,6.211,6.211,203.414,1,,,,,,,,,1.385,13.177,13.575,19,3 - moderately enthusiastic,5 - extremely professional,5 - extremely knowledgeable,5 - extremely clearly,5 - extremely effective,3.884,26.473,26.979,12,Introduction to Python,All of the above,All of the above,Python is an object oriented programming language,Great Starter Language,617ec445-9977-7563-bf4f-dca2d52fdd14,,,,,,,Video2-2(Control),,,,,Video2-2(Control)
10/31/21 10:28,10/31/21 10:34,IP Address,74.141.139.160,100,344,TRUE,10/31/21 10:34,R_1NlwgSGsqCsannl,,,,,39.28739929,-80.34190369,anonymous,EN,6.402,48.824,49.301,7,Female,20-30,Associate‰Ûªs degree,,,,,,,,,,,,,,,,,3.088,11.465,243.496,2,,,,,3.073,14.967,15.926,9,2 - slightly enthusiastic,3 - moderately professional,3 - moderately knowledgeable,1 - not clearly,1 - not effective,4.792,30.501,31.649,13,Introduction to Python,All of the above,Both A & B,Python is an interpreted programming language,Great Advanced Language,617ec414-be4d-5b34-9cdb-a4a218c61daf,,,,,,,Video3-1(Treatment),,,,,Video3-1(Treatment)
10/31/21 10:29,10/31/21 10:34,IP Address,166.181.82.148,100,276,TRUE,10/31/21 10:34,R_SE6EgX74Eq1lHaN,,,,,41.87640381,-87.61329651,anonymous,EN,0.272,6.773,11.335,7,Female,30-40,Bachelor‰Ûªs degree,3.828,91.997,216.655,7,,,,,,,,,,,,,,,,,,,,,2.336,10.458,11.152,9,2 - slightly enthusiastic,3 - moderately professional,3 - moderately knowledgeable,3 - moderately clearly,3 - moderately effective,2.143,21.958,22.606,11,Introduction to Python,Web Applications,A. A programming language designed to be human readable,Python was created by Guido van Rossum in 1991,Great Starter Language,617ec475-1754-7135-f1e4-22118959cebc,,,,,,,,Video1-1(Treatment),,,,Video1-1(Treatment)
10/31/21 10:29,10/31/21 10:34,IP Address,75.190.112.31,100,295,TRUE,10/31/21 10:34,R_sKYhhjPbnpJoXGF,,,,,35.41549683,-80.61430359,anonymous,EN,2.637,14.882,15.501,9,Male,40-50,"Some College, No degree",,,,,,,,,193.842,193.842,198.71,1,,,,,,,,,,,,,5.977,24.886,25.941,13,2 - slightly enthusiastic,4 - very professional,3 - moderately knowledgeable,3 - moderately clearly,2 - slightly effective,4.227,50.42,51.801,11,Introduction to Python,All of the above,All of the above,Python is an object oriented programming language,Easy to Learn,617ec45c-71ff-31a2-577a-f21ee4349b49,,,,Video2-1(Treatment),,,,,,,,Video2-1(Treatment)
10/31/21 10:29,10/31/21 10:34,IP Address,174.250.40.9,100,319,TRUE,10/31/21 10:34,R_3kczzMJBQhziEeT,,,,,37.75100708,-97.8219986,anonymous,EN,6.656,12.247,13.001,6,Male,20-30,Bachelor‰Ûªs degree,,,,,,,,,,,,,,,,,,,,,2.079,159.998,262.885,7,2.303,10.096,11.089,10,3 - moderately enthusiastic,3 - moderately professional,3 - moderately knowledgeable,3 - moderately clearly,3 - moderately effective,3.466,23.951,24.439,13,Introduction to Python,Web Applications,All of the above,Python is an interpreted programming language,Wonderful Community,617ec42d-e2b6-ec32-9c23-3571d3cedbca,,Video3-2(Control),,,,,,,,,,Video3-2(Control)
10/31/21 10:30,10/31/21 10:34,IP Address,24.160.138.181,100,261,TRUE,10/31/21 10:34,R_1CvDRac9TxW7lNu,,,,,29.58259583,-98.40910339,anonymous,EN,2.219,9.844,11.097,9,Female,50+,High school diploma,,,,,,,,,,,,,,,,,,,,,146.961,152.476,191.71,2,3.589,21.319,21.373,12,2 - slightly enthusiastic,3 - moderately professional,5 - extremely knowledgeable,4 - very clearly,4 - very effective,2.512,33.429,34.06,14,Introduction to Python,All of the above,Both A & B,Python is an interpreted programming language,Great Starter Language,617ec498-38ad-b87b-d58a-59fb4fd0f873,,,,,,,,,,Video3-2(Control),,Video3-2(Control)
10/31/21 10:29,10/31/21 10:34,IP Address,97.91.177.189,100,342,TRUE,10/31/21 10:34,R_2zMWeixBTYR40tR,,,,,38.6486969,-90.32969666,anonymous,EN,4.027,11.985,14.795,6,Female,50+,High school diploma,,,,,,,,,10.395,10.395,209.547,1,,,,,,,,,,,,,4.343,21.228,22,10,4 - very enthusiastic,4 - very professional,4 - very knowledgeable,3 - moderately clearly,4 - very effective,6.126,88.069,89.172,12,Introduction to Python,All of the above,Both A & B,Python is a compiled programming language with a faster and more efficient execution time than interpreted programming languages,Great Advanced Language,617ec432-b11a-8621-7978-67db9302b787,,,,,,,,,,Video2-1(Treatment),,Video2-1(Treatment)
10/31/21 10:30,10/31/21 10:34,IP Address,108.189.109.177,100,243,TRUE,10/31/21 10:34,R_3ESfINxXX3tH47O,,,,,29.22079468,-81.01399994,anonymous,EN,1.203,10.779,11.472,16,Male,20-30,Bachelor‰Ûªs degree,,,,,,,,,,,,,,,,,0,0,191.739,0,,,,,3.385,11.487,12.392,14,5 - extremely enthusiastic,5 - extremely professional,5 - extremely knowledgeable,5 - extremely clearly,5 - extremely effective,2.601,24.174,24.935,13,Introduction to Python,All of the above,All of the above,Python was created by Guido van Rossum in 1991,Great Advanced Language,617ec49c-4e3d-07aa-17d9-d32a57c197c2,,Video3-1(Treatment),,,,,,,,,,Video3-1(Treatment)
10/31/21 10:29,10/31/21 10:34,IP Address,71.90.196.116,100,344,TRUE,10/31/21 10:34,R_1q9PyCsi8Av1cAk,,,,,33.56370544,-84.2111969,anonymous,EN,3.121,9.221,10.786,8,Male,30-40,"Some College, No degree",,,,,,,,,,,,,,,,,,,,,3.563,194.514,195.116,10,10.301,92.678,93.122,12,3 - moderately enthusiastic,4 - very professional,5 - extremely knowledgeable,4 - very clearly,4 - very effective,2.929,42.199,44.037,17,Introduction to Python,All of the above,A. A programming language designed to be human readable,Python is an interpreted programming language,Wonderful Community,617ec472-714e-45a9-5a5e-b99e2a38d45c,,,Video3-2(Control),,,,,,,,,Video3-2(Control)
10/31/21 10:30,10/31/21 10:34,IP Address,74.141.55.173,100,277,TRUE,10/31/21 10:34,R_2YP994WhqrzUlAv,,,,,41.47219849,-81.74500275,anonymous,EN,3.481,9.5,10.959,8,Female,20-30,Bachelor‰Ûªs degree,,,,,,,,,,,,,,,,,,,,,2.312,188.39,190.78,9,5.214,14.713,15.294,15,5 - extremely enthusiastic,5 - extremely professional,5 - extremely knowledgeable,5 - extremely clearly,5 - extremely effective,13.862,56.891,57.631,15,Introduction to Python,All of the above,All of the above,Python is a compiled programming language with a faster and more efficient execution time than interpreted programming languages,Wonderful Community,617ec47e-c9cc-bee7-fdbf-e364ff5b8988,,,,,,,Video3-2(Control),,,,,Video3-2(Control)
10/31/21 10:28,10/31/21 10:34,IP Address,98.169.64.52,100,375,TRUE,10/31/21 10:34,R_2z78t8YI9r8M7iB,,,,,38.813797,-77.1486969,anonymous,EN,1.823,9.902,11.049,8,Female,40-50,Master‰Ûªs degree,,,,,,,,,,,,,,,,,,,,,2.211,245.329,246.21,6,10.911,39.4,41.91,15,2 - slightly enthusiastic,5 - extremely professional,5 - extremely knowledgeable,5 - extremely clearly,5 - extremely effective,2.377,73.033,73.58,17,Introduction to Python,All of the above,B. A flexible programming language,Python is an interpreted programming language,Easy to Learn,617ec41b-58c7-d6c8-7cd0-13f4647282e1,,,,,,,,,Video3-2(Control),,,Video3-2(Control)
10/31/21 10:29,10/31/21 10:34,IP Address,98.176.40.190,100,318,TRUE,10/31/21 10:34,R_1OU1ZS2FSORcr1z,,,,,32.72459412,-117.2257996,anonymous,EN,57.49,60.457,62.191,3,Male,50+,Master‰Ûªs degree,,,,,0,0,195.161,0,,,,,,,,,,,,,,,,,3.3,12.408,13.354,5,3 - moderately enthusiastic,3 - moderately professional,4 - very knowledgeable,3 - moderately clearly,3 - moderately effective,3.192,44.002,45.251,8,Introduction to Python,All of the above,Both A & B,Python is a compiled programming language with a faster and more efficient execution time than interpreted programming languages,Easy to Learn,617ec467-f72c-6381-f585-9637891c9ab9,,,,,Video1-2(Control),,,,,,,Video1-2(Control)
10/31/21 10:30,10/31/21 10:35,IP Address,71.229.22.22,100,292,TRUE,10/31/21 10:35,R_3Mbc4JzkE4s7q2S,,,,,30.31390381,-85.91000366,anonymous,EN,3.201,12.186,13.091,5,Female,40-50,Associate‰Ûªs degree,,,,,,,,,,,,,,,,,2.057,2.057,199.631,1,,,,,6.201,23.528,24.428,12,2 - slightly enthusiastic,2 - slightly professional,2 - slightly knowledgeable,1 - not clearly,1 - not effective,4.901,51.988,52.569,16,Introduction to Python,All of the above,Both A & B,Python was created by Guido van Rossum in 1991,Great Advanced Language,617ec486-8e7d-3df0-4aa1-0b248df11470,,,,,,,,,Video3-1(Treatment),,,Video3-1(Treatment)
10/31/21 10:30,10/31/21 10:35,IP Address,72.184.52.31,100,280,TRUE,10/31/21 10:35,R_2Cwzn80XhwONavV,,,,,28.21369934,-82.68090057,anonymous,EN,1.275,12.059,15.309,19,Female,20-30,High school diploma,,,,,,,,,13.225,206.536,207.343,2,,,,,,,,,,,,,1.901,16.621,17.678,14,3 - moderately enthusiastic,4 - very professional,5 - extremely knowledgeable,4 - very clearly,4 - very effective,1.027,37.955,38.458,16,Introduction to Python,Web Applications,A. A programming language designed to be human readable,Python is an object oriented programming language,Easy to Learn,617ec4aa-93cf-f4dd-d26a-92ae730985c7,,,,,,,Video2-1(Treatment),,,,,Video2-1(Treatment)
10/31/21 10:30,10/31/21 10:35,IP Address,174.212.4.23,100,278,TRUE,10/31/21 10:35,R_3qDvBJxi3z6Uamq,,,,,28.63439941,-81.62210083,anonymous,EN,1.583,13.308,14.572,9,Male,30-40,Bachelor‰Ûªs degree,,,,,,,,,,,,,160.923,190.599,191.873,14,,,,,,,,,0.713,17.266,17.733,27,4 - very enthusiastic,4 - very professional,5 - extremely knowledgeable,4 - very clearly,4 - very effective,0.766,50.331,51.035,43,Introduction to Python,All of the above,Both A & B,Python is an object oriented programming language,Easy to Learn,617ec4ad-602a-b0ef-bb6a-d29493eb73ca,,,Video2-2(Control),,,,,,,,,Video2-2(Control)
10/31/21 10:30,10/31/21 10:35,IP Address,174.215.189.102,100,274,TRUE,10/31/21 10:35,R_WfCV67F3ePiuXE5,,,,,33.74850464,-84.38710022,anonymous,EN,3.124,8.282,11.642,6,Female,50+,High school diploma,,,,,,,,,,,,,117.118,122.064,193.634,5,,,,,,,,,5.217,17.187,17.801,13,4 - very enthusiastic,4 - very professional,5 - extremely knowledgeable,5 - extremely clearly,4 - very effective,2.772,43.822,44.675,14,Introduction to Python,All of the above,Both A & B,Python is an object oriented programming language,Great Advanced Language,617ec4a6-765b-a336-8746-79369fbd1ca0,,,,,,,,,,Video2-2(Control),,Video2-2(Control)
10/31/21 10:31,10/31/21 10:35,IP Address,107.214.78.24,100,235,TRUE,10/31/21 10:35,R_qxvTP1aVO6KXzDH,,,,,42.42610168,-83.25140381,anonymous,EN,1.866,9.152,11.193,6,Female,20-30,High school diploma,,,,,40.537,196.358,197.327,18,,,,,,,,,,,,,,,,,2.709,8.744,11.249,10,3 - moderately enthusiastic,4 - very professional,3 - moderately knowledgeable,2 - slightly clearly,3 - moderately effective,1.077,5.763,10.923,9,Introduction to Python,Artificial intelligence projects,C. A low level implementation programming language,Python is a compiled programming language with a faster and more efficient execution time than interpreted programming languages,Great Starter Language,617ec4b6-a47b-383b-57fe-5f869b1cae60,,,,,,,Video1-2(Control),,,,,Video1-2(Control)
10/31/21 10:28,10/31/21 10:35,IP Address,76.91.125.247,100,432,TRUE,10/31/21 10:35,R_9sDo2fcrOPez83L,,,,,34.14830017,-118.0016022,anonymous,EN,0.972,4.236,11.336,3,Female,50+,High school diploma,,,,,,,,,,,,,0,0,193.019,0,,,,,,,,,4.017,16.539,17.607,5,3 - moderately enthusiastic,4 - very professional,4 - very knowledgeable,4 - very clearly,4 - very effective,4.11,203.93,205.786,5,Introduction to Python,All of the above,Both A & B,Python is an object oriented programming language,Easy to Learn,617ec406-aab8-bd88-aa88-685f9d69ec59,,,,,,,,,,Video2-2(Control),,Video2-2(Control)
10/31/21 10:30,10/31/21 10:35,IP Address,65.33.59.247,100,282,TRUE,10/31/21 10:35,R_1oaMF0WfC231uuQ,,,,,28.23649597,-82.3289032,anonymous,EN,2.597,16.776,17.977,11,Female,20-30,"Some College, No degree",,,,,,,,,,,,,,,,,39.726,193.051,194.384,9,,,,,3.651,14.38,15.972,13,4 - very enthusiastic,4 - very professional,5 - extremely knowledgeable,4 - very clearly,4 - very effective,7.245,47.014,48.435,19,Introduction to Python,All of the above,A. A programming language designed to be human readable,Python is an interpreted programming language,Wonderful Community,617ec4ad-ce08-4861-468c-0bceca490386,,,,,,,Video3-1(Treatment),,,,,Video3-1(Treatment)
10/31/21 10:30,10/31/21 10:35,IP Address,174.248.5.165,100,332,TRUE,10/31/21 10:35,R_2E3LyOtQIIDHG7V,,,,,41.74879456,-72.61519623,anonymous,EN,3.81,10.023,11.214,7,Male,30-40,Bachelor‰Ûªs degree,,,,,,,,,5.375,191.906,193.873,63,,,,,,,,,,,,,2.946,33.925,34.647,21,3 - moderately enthusiastic,3 - moderately professional,3 - moderately knowledgeable,4 - very clearly,3 - moderately effective,1.964,89.079,89.958,30,Introduction to Python,All of the above,A. A programming language designed to be human readable,Python was created by Guido van Rossum in 1991,Easy to Learn,617ec465-5809-96a8-085f-e1b51e6ba13c,,,Video2-1(Treatment),,,,,,,,,Video2-1(Treatment)
10/31/21 10:27,10/31/21 10:35,IP Address,76.107.44.48,100,477,TRUE,10/31/21 10:35,R_4Z0H48y7c9SAx9v,,,,,32.60470581,-93.87609863,anonymous,EN,4.756,27.616,34.601,8,Female,50+,High school diploma,0,0,235.49,0,,,,,,,,,,,,,,,,,,,,,10.368,54.053,55.474,9,3 - moderately enthusiastic,2 - slightly professional,3 - moderately knowledgeable,2 - slightly clearly,2 - slightly effective,11.794,142.495,146.542,13,Introduction to Python,All of the above,Both A & B,Python is an object oriented programming language,Wonderful Community,617ec419-fde8-1ee2-14c2-5fe4d1274ec8,,,,,,,,,,Video1-1(Treatment),,Video1-1(Treatment)
10/31/21 10:31,10/31/21 10:35,IP Address,71.203.7.17,100,274,TRUE,10/31/21 10:35,R_3R1w4Yz2B7CS45e,,,,,26.92019653,-82.30470276,anonymous,EN,9.901,13.438,14.273,5,Female,40-50,"Some College, No degree",,,,,,,,,,,,,,,,,,,,,78.214,186.194,191.254,42,1.668,15.233,16.055,11,1 - not enthusiastic,1 - not professional,2 - slightly knowledgeable,2 - slightly clearly,2 - slightly effective,3.46,48.701,49.459,12,Introduction to Python,All of the above,Both A & B,Python is an interpreted programming language,Easy to Learn,617ec4e6-c979-d02e-f5b6-da8aa72ad1cf,,,,,,,,,Video3-2(Control),,,Video3-2(Control)
10/31/21 10:30,10/31/21 10:35,IP Address,65.78.79.90,100,317,TRUE,10/31/21 10:35,R_pb1BrU79RtAfn0J,,,,,40.65609741,-75.2335968,anonymous,EN,6.159,11.716,12.645,6,Female,30-40,High school diploma,,,,,,,,,,,,,,,,,,,,,2.514,199.858,200.773,3,3.676,21.706,22.452,12,2 - slightly enthusiastic,4 - very professional,5 - extremely knowledgeable,5 - extremely clearly,5 - extremely effective,2.977,70.842,77.385,21,Introduction to Python,All of the above,Both A & B,Python is an object oriented programming language,Easy to Learn,617ec484-ca2c-f409-6716-753b617149f7,,,,,,,,Video3-2(Control),,,,Video3-2(Control)
10/31/21 10:31,10/31/21 10:35,IP Address,108.85.249.219,100,272,TRUE,10/31/21 10:35,R_3EMydIOZ40z80VT,,,,,37.97860718,-121.3146973,anonymous,EN,1.153,10.802,11.483,11,Male,20-30,"Some College, No degree",,,,,,,,,,,,,7.647,175.58,191.108,5,,,,,,,,,1.946,14.851,15.375,20,2 - slightly enthusiastic,4 - very professional,3 - moderately knowledgeable,2 - slightly clearly,3 - moderately effective,4.898,50.317,51.2,18,Introduction to Python,Web Applications,A. A programming language designed to be human readable,Python is an interpreted programming language,Easy to Learn,617ec4c2-e2aa-fa61-50fd-8f23ed421544,,Video2-2(Control),,,,,,,,,,Video2-2(Control)
10/31/21 10:31,10/31/21 10:35,IP Address,68.105.4.242,100,269,TRUE,10/31/21 10:35,R_1pLrZKaQYllSnPX,,,,,30.45880127,-91.05809784,anonymous,EN,15.576,27.059,28.461,8,Male,30-40,High school diploma,,,,,,,,,0.756,2.234,198.795,4,,,,,,,,,,,,,2.198,17.181,18.044,14,3 - moderately enthusiastic,3 - moderately professional,3 - moderately knowledgeable,3 - moderately clearly,3 - moderately effective,0.815,20.301,21.586,25,Introduction to Python,Web Applications,C. A low level implementation programming language,Python is an object oriented programming language,Great Advanced Language,617ec4ef-a46a-745d-1787-d9fd24a4e1e0,,,Video2-1(Treatment),,,,,,,,,Video2-1(Treatment)
10/31/21 10:30,10/31/21 10:35,IP Address,104.185.97.230,100,335,TRUE,10/31/21 10:35,R_sYyTFEw0zB7mMV3,,,,,30.67100525,-87.17369843,anonymous,EN,43.51,47.934,49.265,6,Female,50+,High school diploma,,,,,,,,,,,,,88.957,88.957,191.633,1,,,,,,,,,6.275,33.142,34.045,13,1 - not enthusiastic,3 - moderately professional,3 - moderately knowledgeable,3 - moderately clearly,2 - slightly effective,4.46,51.775,53.036,12,Introduction to Python,All of the above,Both A & B,Python is an interpreted programming language,Wonderful Community,617ec493-1f22-27f3-3a05-2ab547ecc0f5,,,,,,,,,,Video2-2(Control),,Video2-2(Control)
10/31/21 10:31,10/31/21 10:35,IP Address,73.175.241.57,100,270,TRUE,10/31/21 10:35,R_3fdw3mDMEn2YMVs,,,,,41.41389465,-75.68270111,anonymous,EN,1.203,8.622,10.98,6,Male,50+,High school diploma,5.414,5.414,208.911,1,,,,,,,,,,,,,,,,,,,,,4.353,22.21,22.872,11,3 - moderately enthusiastic,4 - very professional,4 - very knowledgeable,3 - moderately clearly,4 - very effective,1.64,22.024,23.217,11,Introduction to Python,Web Applications,C. A low level implementation programming language,Python is a compiled programming language with a faster and more efficient execution time than interpreted programming languages,Great Starter Language,617ec461-1757-ff86-671f-147b29eaff38,,,,,Video1-1(Treatment),,,,,,,Video1-1(Treatment)
10/31/21 10:30,10/31/21 10:35,IP Address,66.190.90.186,100,296,TRUE,10/31/21 10:35,R_1LipXhhmro9Gocc,,,,,33.32609558,-84.02799988,anonymous,EN,2.402,8.934,11.529,8,Male,30-40,High school diploma,24.717,206.981,207.721,11,,,,,,,,,,,,,,,,,,,,,6.499,23.689,24.585,11,3 - moderately enthusiastic,5 - extremely professional,5 - extremely knowledgeable,5 - extremely clearly,4 - very effective,7.941,46.101,47.799,12,Introduction to Python,All of the above,All of the above,Python is a compiled programming language with a faster and more efficient execution time than interpreted programming languages,Great Advanced Language,617ec4de-b64a-7f3d-e0bc-6dd97028cbc5,,,Video1-1(Treatment),,,,,,,,,Video1-1(Treatment)
10/31/21 10:30,10/31/21 10:36,IP Address,174.215.188.196,100,351,TRUE,10/31/21 10:36,R_0fDzlEEz75T6TUB,,,,,33.74850464,-84.38710022,anonymous,EN,3.417,8.845,11.25,8,Female,40-50,Associate‰Ûªs degree,,,,,1.114,199.927,205.147,9,,,,,,,,,,,,,,,,,6.063,43.444,47.623,15,3 - moderately enthusiastic,4 - very professional,4 - very knowledgeable,4 - very clearly,4 - very effective,6.348,77.454,79.566,22,Introduction to Python,All of the above,All of the above,Python is a compiled programming language with a faster and more efficient execution time than interpreted programming languages,Wonderful Community,617ec4af-8618-244c-ba8d-9eededb3c666,,,,,,,,,Video1-2(Control),,,Video1-2(Control)
10/31/21 10:30,10/31/21 10:36,IP Address,107.115.147.61,100,312,TRUE,10/31/21 10:36,R_bjU8VSyln3huxEZ,,,,,29.9631958,-90.07530212,anonymous,EN,25.942,35.134,35.832,6,Female,20-30,Bachelor‰Ûªs degree,84.511,84.511,204.916,1,,,,,,,,,,,,,,,,,,,,,11.589,23.722,23.746,11,3 - moderately enthusiastic,4 - very professional,4 - very knowledgeable,4 - very clearly,3 - moderately effective,1.838,41.155,43.489,16,Introduction to Python,All of the above,Both A & B,Python was created by Guido van Rossum in 1991,Great Starter Language,617ec4c2-23a5-5157-90d6-13bc475ab578,,,,,,,Video1-1(Treatment),,,,,Video1-1(Treatment)
10/31/21 10:31,10/31/21 10:36,IP Address,73.44.54.119,100,302,TRUE,10/31/21 10:36,R_Z9mm5YIWEH4oxEt,,,,,42.36669922,-88.09249878,anonymous,EN,2.691,9.479,11.128,7,Female,30-40,Bachelor‰Ûªs degree,,,,,5.518,8.291,204.759,2,,,,,,,,,,,,,,,,,4.252,21.058,21.819,12,3 - moderately enthusiastic,4 - very professional,4 - very knowledgeable,4 - very clearly,4 - very effective,1.782,61.462,62.468,12,Introduction to Python,All of the above,All of the above,Python is a compiled programming language with a faster and more efficient execution time than interpreted programming languages,Great Advanced Language,617ec4e4-03ed-310f-5050-993fc549443b,,,,,,,,Video1-2(Control),,,,Video1-2(Control)
10/31/21 10:29,10/31/21 10:36,IP Address,69.174.169.195,100,395,TRUE,10/31/21 10:36,R_21BthcbiUT9d3kn,,,,,40.790802,-85.83270264,anonymous,EN,113.767,119.719,121.736,4,Male,50+,"Some College, No degree",,,,,0,0,198.064,0,,,,,,,,,,,,,,,,,4.721,22.224,23.233,5,2 - slightly enthusiastic,3 - moderately professional,4 - very knowledgeable,3 - moderately clearly,3 - moderately effective,3.412,45.995,47.348,7,Introduction to Python,All of the above,A. A programming language designed to be human readable,Python was created by Guido van Rossum in 1991,Easy to Learn,617ec462-d0ef-7ccd-1830-e44f873b234a,,,,,Video1-2(Control),,,,,,,Video1-2(Control)
10/31/21 10:30,10/31/21 10:36,IP Address,47.41.168.4,100,313,TRUE,10/31/21 10:36,R_27r3uenmoP98KbH,,,,,44.96560669,-89.70659637,anonymous,EN,5.061,18.373,22.334,8,Female,40-50,"Some College, No degree",,,,,,,,,,,,,,,,,,,,,46.559,46.559,232.014,1,6.277,20.19,21.057,13,2 - slightly enthusiastic,5 - extremely professional,4 - very knowledgeable,5 - extremely clearly,5 - extremely effective,4.733,34.174,35.576,12,Introduction to Python,All of the above,A. A programming language designed to be human readable,Python is an interpreted programming language,Wonderful Community,617ec49e-9fde-04d5-eff6-b35405e0007a,,,,,,,,,Video3-2(Control),,,Video3-2(Control)
10/31/21 10:31,10/31/21 10:36,IP Address,174.242.133.2,100,307,TRUE,10/31/21 10:36,R_BGqn1Xl8MXQq8OB,,,,,41.53819275,-72.80079651,anonymous,EN,1.553,12.049,13.481,10,Female,20-30,High school diploma,,,,,,,,,,,,,3.815,3.815,225.566,1,,,,,,,,,3.373,18.923,19.733,10,3 - moderately enthusiastic,4 - very professional,4 - very knowledgeable,4 - very clearly,3 - moderately effective,2.52,42.422,43.083,19,Introduction to Python,All of the above,Both A & B,Python was created by Guido van Rossum in 1991,Wonderful Community,617ec4a8-e486-b05d-1fc4-ede57ca5e301,,,,,,,Video2-2(Control),,,,,Video2-2(Control)
10/31/21 10:30,10/31/21 10:36,IP Address,67.85.43.233,100,353,TRUE,10/31/21 10:36,R_2ARccXHk6uYE994,,,,,41.18769836,-74.52919769,anonymous,EN,0.985,9.724,10.743,8,Female,30-40,Associate‰Ûªs degree,,,,,,,,,,,,,,,,,8.252,24.661,192.986,3,,,,,39.409,46.798,47.251,12,5 - extremely enthusiastic,5 - extremely professional,5 - extremely knowledgeable,5 - extremely clearly,5 - extremely effective,3.15,98.354,98.798,11,Introduction to Python,All of the above,Both A & B,Python was created by Guido van Rossum in 1991,Great Advanced Language,617ec47c-b980-ccd1-5560-ddabb01c24b5,,,,,,,,Video3-1(Treatment),,,,Video3-1(Treatment)
10/31/21 10:31,10/31/21 10:36,IP Address,72.239.83.43,100,304,TRUE,10/31/21 10:36,R_bd24l3AV1V9xCjn,,,,,29.55540466,-81.22070313,anonymous,EN,2.054,8.487,11.388,9,Female,40-50,High school diploma,,,,,,,,,,,,,,,,,4.104,200.557,201.116,4,,,,,3.821,31.996,33.166,19,1 - not enthusiastic,3 - moderately professional,3 - moderately knowledgeable,3 - moderately clearly,3 - moderately effective,1.938,52.565,53.389,27,Introduction to Python,All of the above,A. A programming language designed to be human readable,Python was created by Guido van Rossum in 1991,Great Advanced Language,617ec4eb-437b-24af-bc7a-3e51eb174e73,,,,,,,,,Video3-1(Treatment),,,Video3-1(Treatment)
10/31/21 10:31,10/31/21 10:36,IP Address,172.58.159.49,100,290,TRUE,10/31/21 10:36,R_3qO099LftX10qHy,,,,,35.229599,-80.84300232,anonymous,EN,1.667,11.068,12.002,8,Female,50+,High school diploma,4.68,136.145,198.823,8,,,,,,,,,,,,,,,,,,,,,2.52,21.455,22.24,15,1 - not enthusiastic,2 - slightly professional,4 - very knowledgeable,2 - slightly clearly,2 - slightly effective,3.784,51.722,52.454,17,Introduction to Python,Web Applications,Both A & B,Python is an object oriented programming language,Great Advanced Language,617ec4bd-3874-9871-3e30-001e90eea540,,,,,,,,,,Video1-1(Treatment),,Video1-1(Treatment)
10/31/21 10:30,10/31/21 10:36,IP Address,172.58.110.130,100,351,TRUE,10/31/21 10:36,R_3nNkx4seInm26lO,,,,,32.7796936,-96.80220032,anonymous,EN,2.342,11.156,12.493,5,Female,50+,Less than High school,,,,,,,,,,,,,,,,,29.711,200.461,201.508,3,,,,,2.3,34.097,34.984,15,4 - very enthusiastic,4 - very professional,5 - extremely knowledgeable,5 - extremely clearly,5 - extremely effective,7.421,96.35,97.4,14,Introduction to Python,All of the above,A. A programming language designed to be human readable,Python is an object oriented programming language,Great Advanced Language,617ec4ae-eabe-79f6-e8c9-ffd8705e7d6c,,,,,,,,,,Video3-1(Treatment),,Video3-1(Treatment)
